"order_line","order_id","order_date","ship_date","ship_mode","customer_id","product_id","sales","quantity","discount","profit"
9924,"CA-2015-159534","2015-03-20","2015-03-23","First Class","DH-13075","OFF-BI-10003982","49.848",3,"0.2","16.8237"
1646,"CA-2015-111829","2015-03-19","2015-03-20","First Class","FH-14365","OFF-PA-10004359","209.7",2,"0","100.656"
2020,"CA-2015-113110","2015-03-19","2015-03-23","Standard Class","BK-11260","OFF-PA-10002749","40.14",6,"0","19.6686"
2019,"CA-2015-113110","2015-03-19","2015-03-23","Standard Class","BK-11260","OFF-SU-10001165","33.36",4,"0","8.6736"
4535,"CA-2015-163104","2015-03-19","2015-03-26","Standard Class","MC-18130","OFF-PA-10001947","11.96",2,"0","5.8604"
1566,"CA-2015-132101","2015-03-19","2015-03-25","Standard Class","JO-15550","TEC-PH-10004539","453.576",3,"0.2","39.6879"
9962,"CA-2015-168088","2015-03-19","2015-03-22","First Class","CM-12655","OFF-PA-10000675","65.584",2,"0.2","23.7742"
2017,"CA-2015-113110","2015-03-19","2015-03-23","Standard Class","BK-11260","OFF-BI-10000088","17.568",2,"0.2","6.3684"
2018,"CA-2015-113110","2015-03-19","2015-03-23","Standard Class","BK-11260","OFF-LA-10000240","14.62",2,"0","6.8714"
3576,"CA-2015-143532","2015-03-19","2015-03-24","Standard Class","DC-12850","OFF-PA-10001560","14.496",3,"0.2","4.8924"
9963,"CA-2015-168088","2015-03-19","2015-03-22","First Class","CM-12655","FUR-BO-10004218","383.4656",4,"0.32","-67.6704"
5588,"CA-2015-149993","2015-03-19","2015-03-20","First Class","GA-14725","OFF-FA-10001561","10.9",5,"0","3.597"
1644,"CA-2015-111829","2015-03-19","2015-03-20","First Class","FH-14365","OFF-ST-10000142","1247.64",3,"0","349.3392"
1645,"CA-2015-111829","2015-03-19","2015-03-20","First Class","FH-14365","TEC-CO-10001766","3149.93",7,"0","1480.4671"
2565,"CA-2015-110632","2015-03-17","2015-03-22","Second Class","HR-14830","OFF-ST-10001291","33.82",2,"0","9.1314"
2564,"CA-2015-110632","2015-03-17","2015-03-22","Second Class","HR-14830","TEC-AC-10000387","15.02",1,"0","2.7036"
4795,"CA-2015-144722","2015-03-16","2015-03-23","Standard Class","MF-18250","FUR-FU-10001215","43.13",1,"0","18.1146"
507,"CA-2015-145352","2015-03-16","2015-03-22","Standard Class","CM-12385","OFF-AR-10001662","2.74",1,"0","0.7398"
7728,"US-2015-150231","2015-03-16","2015-03-20","Second Class","JK-15640","OFF-AR-10001761","17.52",3,"0","6.3072"
509,"CA-2015-145352","2015-03-16","2015-03-22","Standard Class","CM-12385","OFF-ST-10001228","46.74",3,"0","11.685"
1559,"CA-2015-112116","2015-03-16","2015-03-18","Second Class","JE-15475","FUR-TA-10001039","171.96",2,"0","44.7096"
508,"CA-2015-145352","2015-03-16","2015-03-22","Standard Class","CM-12385","OFF-AR-10003856","8.34",3,"0","2.1684"
6923,"CA-2015-134257","2015-03-16","2015-03-19","Second Class","MS-17710","OFF-LA-10003930","491.55",5,"0","240.8595"
6924,"CA-2015-134257","2015-03-16","2015-03-19","Second Class","MS-17710","OFF-EN-10003845","7.38",2,"0","3.3948"
510,"CA-2015-145352","2015-03-16","2015-03-22","Standard Class","CM-12385","OFF-BI-10003527","6354.95",5,"0","3177.475"
4954,"CA-2015-153906","2015-03-16","2015-03-20","Standard Class","MS-17980","TEC-PH-10001527","85.9",2,"0","2.577"
4936,"CA-2015-155124","2015-03-15","2015-03-21","Standard Class","KS-16300","TEC-PH-10003356","16.776",3,"0.2","1.6776"
9212,"CA-2015-167479","2015-03-14","2015-03-19","Standard Class","AI-10855","OFF-PA-10002105","19.44",3,"0","9.3312"
4163,"CA-2015-163587","2015-03-14","2015-03-18","Standard Class","EP-13915","OFF-LA-10004484","16.52",4,"0","7.5992"
4164,"CA-2015-163587","2015-03-14","2015-03-18","Standard Class","EP-13915","OFF-BI-10003091","671.94",3,"0","315.8118"
2026,"CA-2015-114237","2015-03-13","2015-03-15","First Class","MC-17275","FUR-BO-10004409","141.96",2,"0","39.7488"
6290,"US-2015-139675","2015-03-13","2015-03-18","Second Class","NF-18595","FUR-CH-10004063","915.136",4,"0.2","102.9528"
6291,"US-2015-139675","2015-03-13","2015-03-18","Second Class","NF-18595","FUR-FU-10001979","327.76",8,"0","91.7728"
3659,"CA-2015-128083","2015-03-12","2015-03-17","Standard Class","EB-13750","FUR-FU-10003194","30.88",4,"0.2","3.86"
7878,"CA-2015-148705","2015-03-12","2015-03-18","Standard Class","EB-14170","OFF-LA-10001641","5.04",2,"0.2","1.764"
3658,"CA-2015-128083","2015-03-12","2015-03-17","Standard Class","EB-13750","OFF-EN-10004030","8.688",3,"0.2","2.9322"
3660,"CA-2015-128083","2015-03-12","2015-03-17","Standard Class","EB-13750","FUR-FU-10001731","6.408",3,"0.2","1.4418"
988,"CA-2015-146829","2015-03-10","2015-03-10","Same Day","TS-21340","OFF-BI-10004022","1.112",2,"0.8","-1.8904"
6610,"US-2015-118906","2015-03-10","2015-03-10","Same Day","KB-16585","OFF-ST-10002406","89.82",6,"0","25.1496"
7370,"CA-2015-110345","2015-03-09","2015-03-11","Second Class","TG-21310","OFF-LA-10001175","4.608",2,"0.2","1.6704"
4767,"CA-2015-123155","2015-03-09","2015-03-12","First Class","NS-18640","TEC-AC-10002473","113.52",5,"0.2","29.799"
4768,"CA-2015-123155","2015-03-09","2015-03-12","First Class","NS-18640","TEC-PH-10001809","359.88",3,"0.2","22.4925"
7782,"CA-2015-132136","2015-03-08","2015-03-12","Standard Class","FO-14305","OFF-BI-10002706","8.568",3,"0.8","-14.5656"
4167,"CA-2015-160213","2015-03-08","2015-03-13","Standard Class","AR-10825","OFF-PA-10003848","19.44",3,"0","9.3312"
3995,"CA-2015-105627","2015-03-08","2015-03-12","Standard Class","DK-12895","FUR-BO-10002916","512.94",3,"0","97.4586"
3999,"CA-2015-105627","2015-03-08","2015-03-12","Standard Class","DK-12895","FUR-FU-10000308","373.08",6,"0","82.0776"
5174,"CA-2015-107741","2015-03-08","2015-03-10","First Class","FC-14335","OFF-AR-10002399","3.408",1,"0.2","0.8946"
3998,"CA-2015-105627","2015-03-08","2015-03-12","Standard Class","DK-12895","OFF-AR-10002704","14.98",1,"0","4.494"
3997,"CA-2015-105627","2015-03-08","2015-03-12","Standard Class","DK-12895","TEC-PH-10003012","769.95",5,"0","223.2855"
3996,"CA-2015-105627","2015-03-08","2015-03-12","Standard Class","DK-12895","FUR-CH-10002084","860.93",7,"0","189.4046"
6343,"CA-2015-146255","2015-03-07","2015-03-10","First Class","EM-14140","TEC-AC-10004469","119.85",3,"0","52.734"
6344,"CA-2015-146255","2015-03-07","2015-03-10","First Class","EM-14140","OFF-BI-10000309","30.44",2,"0","14.9156"
6345,"CA-2015-146255","2015-03-07","2015-03-10","First Class","EM-14140","OFF-BI-10001765","69.28",2,"0","33.2544"
6346,"CA-2015-146255","2015-03-07","2015-03-10","First Class","EM-14140","TEC-PH-10001619","587.97",3,"0","170.5113"
2273,"CA-2015-142944","2015-03-06","2015-03-11","Standard Class","JL-15850","FUR-FU-10000308","435.26",7,"0","95.7572"
2274,"CA-2015-142944","2015-03-06","2015-03-11","Standard Class","JL-15850","TEC-CO-10003763","1119.984",2,"0.2","377.9946"
5088,"CA-2015-109001","2015-03-05","2015-03-09","Standard Class","KN-16390","TEC-AC-10001101","10.312",1,"0.2","-1.289"
2285,"CA-2015-153108","2015-03-05","2015-03-09","Standard Class","SF-20200","OFF-AP-10002222","60.69",7,"0","16.3863"
5087,"CA-2015-109001","2015-03-05","2015-03-09","Standard Class","KN-16390","TEC-PH-10000562","466.158",7,"0.4","-93.2316"
5256,"CA-2015-125185","2015-03-05","2015-03-07","Second Class","AH-10195","FUR-FU-10003247","33.568",2,"0.2","-5.4548"
5329,"CA-2015-120320","2015-03-05","2015-03-09","Standard Class","MV-18190","TEC-PH-10000149","31.92",2,"0.2","2.394"
1883,"CA-2015-109512","2015-03-05","2015-03-05","Same Day","LF-17185","OFF-ST-10000689","563.4",4,"0","67.608"
2284,"CA-2015-153108","2015-03-05","2015-03-09","Standard Class","SF-20200","TEC-PH-10001552","23.92",2,"0","6.6976"
8253,"CA-2015-140221","2015-03-05","2015-03-09","Second Class","MS-17365","OFF-ST-10000777","60.416",2,"0.2","6.0416"
1881,"CA-2015-109512","2015-03-05","2015-03-05","Same Day","LF-17185","OFF-EN-10002621","29.34",3,"0","14.67"
5089,"CA-2015-109001","2015-03-05","2015-03-09","Standard Class","KN-16390","OFF-BI-10003529","2.556",3,"0.7","-1.7892"
6446,"CA-2015-151785","2015-03-05","2015-03-10","Standard Class","JJ-15445","OFF-FA-10000611","7.104",6,"0.2","2.4864"
5255,"CA-2015-125185","2015-03-05","2015-03-07","Second Class","AH-10195","FUR-CH-10002647","99.372",2,"0.3","-7.098"
8251,"CA-2015-140221","2015-03-05","2015-03-09","Second Class","MS-17365","FUR-FU-10000023","4.712",2,"0.6","-1.8848"
1882,"CA-2015-109512","2015-03-05","2015-03-05","Same Day","LF-17185","FUR-CH-10001146","383.607",7,"0.1","63.9345"
8252,"CA-2015-140221","2015-03-05","2015-03-09","Second Class","MS-17365","OFF-AP-10000828","180.98",5,"0.8","-470.548"
8250,"CA-2015-140221","2015-03-05","2015-03-09","Second Class","MS-17365","OFF-BI-10002854","11.212",2,"0.8","-16.818"
118,"CA-2015-110457","2015-03-02","2015-03-06","Standard Class","DK-13090","FUR-TA-10001768","787.53",3,"0","165.3813"
1128,"CA-2015-105970","2015-03-02","2015-03-07","Standard Class","PA-19060","OFF-AR-10003156","10.16",1,"0","2.6416"
1129,"CA-2015-105970","2015-03-02","2015-03-07","Standard Class","PA-19060","OFF-EN-10001532","101.88",6,"0","50.94"
8781,"CA-2015-133585","2015-03-01","2015-03-04","First Class","CM-12715","OFF-AR-10003696","55.328",2,"0.2","6.2244"
8502,"CA-2015-102316","2015-03-01","2015-03-03","Second Class","DH-13075","TEC-PH-10000376","15.984",2,"0.2","1.1988"
3454,"CA-2015-153325","2015-03-01","2015-03-02","Second Class","ST-20530","OFF-BI-10004236","58.72",4,"0","27.0112"
8503,"CA-2015-102316","2015-03-01","2015-03-03","Second Class","DH-13075","FUR-CH-10003396","184.752",3,"0.2","-20.7846"
8782,"CA-2015-133585","2015-03-01","2015-03-04","First Class","CM-12715","FUR-BO-10001811","1227.9984",6,"0.32","-36.1176"
9445,"CA-2015-104052","2015-03-01","2015-03-02","First Class","TP-21565","TEC-PH-10003215","95.84",4,"0.2","34.742"
8704,"CA-2015-133494","2015-03-01","2015-03-05","Standard Class","RP-19390","OFF-AP-10002906","3.552",2,"0.2","0.444"
229,"US-2015-145436","2015-02-28","2015-03-04","Standard Class","VD-21670","FUR-CH-10004860","161.568",2,"0.2","-28.2744"
230,"US-2015-145436","2015-02-28","2015-03-04","Standard Class","VD-21670","FUR-CH-10004477","389.696",8,"0.2","43.8408"
7463,"CA-2015-138485","2015-02-27","2015-03-01","Second Class","NP-18670","TEC-AC-10002076","538.92",9,"0","80.838"
4540,"CA-2015-104129","2015-02-27","2015-03-02","Standard Class","ES-14080","TEC-PH-10003800","105.98",2,"0","1.0598"
3793,"CA-2015-111325","2015-02-27","2015-02-28","First Class","BT-11395","OFF-AR-10002257","16.032",6,"0.2","2.2044"
4541,"CA-2015-104129","2015-02-27","2015-03-02","Standard Class","ES-14080","FUR-TA-10004152","493.92",7,"0.3","-28.224"
3792,"CA-2015-111325","2015-02-27","2015-02-28","First Class","BT-11395","OFF-BI-10000343","4.419",3,"0.7","-3.3879"
5769,"CA-2015-154900","2015-02-25","2015-03-01","Standard Class","SS-20875","OFF-LA-10001641","3.15",1,"0","1.512"
5770,"CA-2015-154900","2015-02-25","2015-03-01","Standard Class","SS-20875","OFF-PA-10002377","22.72",4,"0","10.224"
8775,"CA-2015-132276","2015-02-23","2015-02-28","Standard Class","LC-16960","OFF-BI-10002982","10.896",2,"0.2","3.8136"
8774,"CA-2015-132276","2015-02-23","2015-02-28","Standard Class","LC-16960","OFF-AP-10000804","26.88",6,"0","6.72"
3972,"CA-2015-132374","2015-02-22","2015-02-24","Second Class","PS-19045","OFF-AR-10001615","79.36",4,"0","20.6336"
7281,"CA-2015-162782","2015-02-21","2015-02-27","Standard Class","PW-19240","OFF-BI-10003527","2541.98",2,"0","1270.99"
2735,"CA-2015-129770","2015-02-21","2015-02-23","Second Class","JE-15715","OFF-PA-10000249","49.12",4,"0","23.0864"
2642,"CA-2015-169740","2015-02-20","2015-02-25","Standard Class","LM-17065","TEC-AC-10000927","29.99",1,"0","2.999"
3463,"CA-2015-152611","2015-02-20","2015-02-23","Second Class","KA-16525","OFF-AR-10003903","286.79",7,"0","74.5654"
4740,"CA-2015-105725","2015-02-18","2015-02-24","Standard Class","GT-14755","FUR-TA-10001676","35.544",1,"0.2","-0.8886"
4739,"CA-2015-105725","2015-02-18","2015-02-24","Standard Class","GT-14755","OFF-LA-10003510","61.06",2,"0","28.0876"
4217,"CA-2015-111234","2015-02-18","2015-02-22","Standard Class","AB-10600","OFF-LA-10002271","9.24",3,"0","4.4352"
8135,"CA-2015-121776","2015-02-16","2015-02-21","Standard Class","RD-19585","OFF-PA-10001970","36.84",3,"0","17.3148"
6744,"CA-2015-156923","2015-02-16","2015-02-20","Standard Class","SP-20860","OFF-PA-10002751","35.88",6,"0","16.146"
8136,"CA-2015-121776","2015-02-16","2015-02-21","Standard Class","RD-19585","OFF-LA-10002762","87.71",7,"0","41.2237"
2250,"CA-2015-116092","2015-02-15","2015-02-18","Second Class","JM-16195","OFF-BI-10000546","11.52",5,"0.2","4.176"
1790,"CA-2015-154326","2015-02-15","2015-02-19","Standard Class","RP-19855","TEC-AC-10004568","139.95",5,"0","26.5905"
2252,"CA-2015-116092","2015-02-15","2015-02-18","Second Class","JM-16195","OFF-PA-10000477","19.44",3,"0","9.3312"
1788,"CA-2015-154326","2015-02-15","2015-02-19","Standard Class","RP-19855","TEC-PH-10001819","134.97",3,"0","64.7856"
2251,"CA-2015-116092","2015-02-15","2015-02-18","Second Class","JM-16195","OFF-AP-10001391","541.44",6,"0","157.0176"
1789,"CA-2015-154326","2015-02-15","2015-02-19","Standard Class","RP-19855","TEC-PH-10000560","699.98",2,"0","195.9944"
2249,"CA-2015-116092","2015-02-15","2015-02-18","Second Class","JM-16195","OFF-BI-10001628","41.72",5,"0.2","13.0375"
2248,"CA-2015-116092","2015-02-15","2015-02-18","Second Class","JM-16195","OFF-PA-10004285","13.36",2,"0","6.4128"
4326,"US-2015-147662","2015-02-14","2015-02-19","Standard Class","KB-16315","TEC-AC-10003280","71.976",3,"0.2","0.8997"
7686,"CA-2015-116876","2015-02-14","2015-02-21","Standard Class","TT-21070","TEC-PH-10002584","625.99",1,"0","187.797"
4322,"US-2015-147662","2015-02-14","2015-02-19","Standard Class","KB-16315","OFF-BI-10001658","14.952",2,"0.7","-11.9616"
7685,"CA-2015-116876","2015-02-14","2015-02-21","Standard Class","TT-21070","OFF-BI-10002897","26.424",9,"0.2","9.5787"
4323,"US-2015-147662","2015-02-14","2015-02-19","Standard Class","KB-16315","TEC-PH-10002834","323.982",3,"0.4","-80.9955"
4324,"US-2015-147662","2015-02-14","2015-02-19","Standard Class","KB-16315","OFF-BI-10002160","2.286",2,"0.7","-1.6764"
4325,"US-2015-147662","2015-02-14","2015-02-19","Standard Class","KB-16315","OFF-AR-10004999","14.352",3,"0.2","0.897"
7298,"CA-2015-101126","2015-02-10","2015-02-14","Second Class","NB-18655","OFF-ST-10000943","77.24",5,"0.2","7.724"
212,"CA-2015-101007","2015-02-09","2015-02-13","Second Class","MS-17980","TEC-AC-10001266","20.8",2,"0.2","6.5"
3273,"CA-2015-146038","2015-02-09","2015-02-16","Standard Class","SJ-20215","FUR-CH-10002774","203.92",5,"0.2","22.941"
1843,"CA-2015-135391","2015-02-09","2015-02-11","Second Class","FA-14230","OFF-LA-10001074","40.096",4,"0.2","13.5324"
1844,"CA-2015-135391","2015-02-09","2015-02-11","Second Class","FA-14230","FUR-FU-10001986","40.784",2,"0.6","-30.588"
7095,"US-2015-153374","2015-02-09","2015-02-13","Second Class","JF-15565","TEC-AC-10001908","479.952",6,"0.2","89.991"
7614,"US-2015-130491","2015-02-08","2015-02-11","First Class","BH-11710","OFF-AR-10001149","5.76",2,"0","1.728"
7613,"US-2015-130491","2015-02-08","2015-02-11","First Class","BH-11710","OFF-FA-10000134","5.81",1,"0","1.8011"
763,"CA-2015-114923","2015-02-08","2015-02-13","Standard Class","LH-17020","TEC-PH-10003931","107.982",3,"0.4","-26.9955"
7612,"US-2015-130491","2015-02-08","2015-02-11","First Class","BH-11710","OFF-PA-10000791","9.54",2,"0","4.293"
6390,"CA-2015-147529","2015-02-07","2015-02-11","Standard Class","DK-12835","OFF-EN-10000056","311.15",5,"0","146.2405"
6391,"CA-2015-147529","2015-02-07","2015-02-11","Standard Class","DK-12835","OFF-PA-10003349","12.96",2,"0","6.3504"
8126,"CA-2015-137064","2015-02-06","2015-02-13","Standard Class","TS-21655","OFF-BI-10002049","2.934",3,"0.8","-4.9878"
8128,"CA-2015-137064","2015-02-06","2015-02-13","Standard Class","TS-21655","OFF-ST-10003470","670.752",3,"0.2","-125.766"
4941,"CA-2015-156482","2015-02-06","2015-02-13","Standard Class","IL-15100","FUR-CH-10001708","1268.82",9,"0","266.4522"
9084,"CA-2015-104038","2015-02-06","2015-02-08","First Class","LO-17170","OFF-ST-10002554","146.73",3,"0","2.9346"
4942,"CA-2015-156482","2015-02-06","2015-02-13","Standard Class","IL-15100","FUR-BO-10002598","283.92",4,"0","82.3368"
4943,"CA-2015-156482","2015-02-06","2015-02-13","Standard Class","IL-15100","OFF-AR-10001022","5.68",2,"0","1.7608"
1555,"CA-2015-111507","2015-02-06","2015-02-13","Standard Class","VW-21775","OFF-AR-10001315","5.28",3,"0","1.5312"
9085,"CA-2015-104038","2015-02-06","2015-02-08","First Class","LO-17170","OFF-PA-10002751","29.9",5,"0","13.455"
8127,"CA-2015-137064","2015-02-06","2015-02-13","Standard Class","TS-21655","TEC-AC-10003499","18.528",2,"0.2","4.4004"
7764,"CA-2015-103093","2015-02-03","2015-02-07","Standard Class","FO-14305","OFF-EN-10003286","74.52",9,"0","35.0244"
1909,"CA-2015-157959","2015-02-03","2015-02-04","First Class","RW-19540","FUR-FU-10004093","136.92",4,"0","41.076"
7826,"CA-2015-127327","2015-02-03","2015-02-07","Standard Class","PW-19030","FUR-CH-10004218","90.882",1,"0.1","15.147"
808,"CA-2015-140921","2015-02-03","2015-02-05","First Class","AA-10375","FUR-FU-10003347","28.4",2,"0","11.076"
809,"CA-2015-140921","2015-02-03","2015-02-05","First Class","AA-10375","TEC-AC-10004901","149.97",3,"0","50.9898"
7062,"CA-2015-132633","2015-02-03","2015-02-05","Second Class","KH-16630","OFF-BI-10002432","12.144",3,"0.2","4.0986"
93,"CA-2015-149587","2015-01-31","2015-02-05","Second Class","KB-16315","OFF-PA-10003177","12.96",2,"0","6.2208"
95,"CA-2015-149587","2015-01-31","2015-02-05","Second Class","KB-16315","OFF-BI-10002852","32.96",2,"0","16.1504"
94,"CA-2015-149587","2015-01-31","2015-02-05","Second Class","KB-16315","FUR-FU-10003799","53.34",3,"0","16.5354"
1713,"CA-2015-145401","2015-01-30","2015-02-04","Standard Class","JP-15520","OFF-PA-10004405","14.304",6,"0.2","5.0064"
2709,"CA-2015-121797","2015-01-30","2015-02-06","Standard Class","CC-12145","FUR-FU-10001876","227.36",7,"0","81.8496"
2710,"CA-2015-121797","2015-01-30","2015-02-06","Standard Class","CC-12145","TEC-MA-10000488","1919.976",3,"0.2","215.9973"
9640,"CA-2015-116638","2015-01-28","2015-01-31","Second Class","JH-15985","FUR-TA-10000198","4297.644",13,"0.4","-1862.3124"
9413,"CA-2015-164777","2015-01-27","2015-01-29","First Class","SC-20305","FUR-CH-10002024","2803.92",5,"0.2","0"
2538,"CA-2015-168746","2015-01-27","2015-01-29","Second Class","SV-20365","TEC-PH-10000895","431.976",4,"0.4","-100.7944"
2539,"CA-2015-168746","2015-01-27","2015-01-29","Second Class","SV-20365","TEC-PH-10002555","155.37",1,"0.4","-36.253"
2537,"CA-2015-168746","2015-01-27","2015-01-29","Second Class","SV-20365","FUR-CH-10000513","181.986",2,"0.3","-54.5958"
8909,"CA-2015-109603","2015-01-26","2015-02-01","Standard Class","EM-13825","OFF-PA-10003790","182.72",8,"0","84.0512"
7834,"CA-2015-128958","2015-01-24","2015-01-28","Standard Class","CR-12820","OFF-AR-10004757","13.12",5,"0.2","2.132"
2037,"CA-2015-119214","2015-01-23","2015-01-27","Standard Class","CW-11905","OFF-PA-10002893","29.04",3,"0","13.9392"
2038,"CA-2015-119214","2015-01-23","2015-01-27","Standard Class","CW-11905","OFF-LA-10003077","14.62",2,"0","6.8714"
6626,"CA-2015-141250","2015-01-19","2015-01-23","Standard Class","PM-18940","FUR-CH-10004875","199.304",4,"0.3","-8.5416"
6625,"CA-2015-141250","2015-01-19","2015-01-23","Standard Class","PM-18940","FUR-TA-10002855","102.438",1,"0.3","-13.1706"
468,"US-2015-101399","2015-01-17","2015-01-24","Standard Class","JS-15940","FUR-FU-10002918","254.744",7,"0.6","-312.0614"
6067,"CA-2015-151547","2015-01-17","2015-01-23","Standard Class","AH-10465","OFF-SU-10000898","88.96",8,"0.2","10.008"
5327,"CA-2015-152681","2015-01-17","2015-01-22","Standard Class","SC-20260","OFF-AR-10003183","6.68",2,"0","2.004"
4859,"CA-2015-137526","2015-01-13","2015-01-17","Standard Class","PB-19150","FUR-FU-10004845","464.85",9,"0","92.97"
4857,"CA-2015-137526","2015-01-13","2015-01-17","Standard Class","PB-19150","OFF-BI-10003364","70.008",3,"0.2","24.5028"
8535,"CA-2015-169677","2015-01-13","2015-01-15","Second Class","KS-16300","OFF-LA-10003223","9.82",2,"0","4.8118"
4858,"CA-2015-137526","2015-01-13","2015-01-17","Standard Class","PB-19150","FUR-FU-10001861","77.6",4,"0","38.024"
9799,"CA-2015-128608","2015-01-12","2015-01-17","Standard Class","CS-12490","TEC-PH-10000912","26.376",4,"0.4","2.6376"
9800,"CA-2015-128608","2015-01-12","2015-01-17","Standard Class","CS-12490","TEC-AC-10000487","10.384",2,"0.2","2.2066"
9801,"CA-2015-128608","2015-01-12","2015-01-17","Standard Class","CS-12490","TEC-PH-10002262","107.118",3,"0.4","-21.4236"
5211,"CA-2015-156755","2015-01-12","2015-01-18","Standard Class","YS-21880","OFF-ST-10002615","465.18",3,"0","120.9468"
9798,"CA-2015-128608","2015-01-12","2015-01-17","Standard Class","CS-12490","TEC-PH-10004977","235.188",2,"0.4","-43.1178"
9797,"CA-2015-128608","2015-01-12","2015-01-17","Standard Class","CS-12490","OFF-AR-10001374","10.368",2,"0.2","1.5552"
1670,"US-2015-157154","2015-01-10","2015-01-15","Standard Class","MM-17920","FUR-TA-10001889","1018.104",4,"0.4","-373.3048"
7092,"CA-2015-119480","2015-01-09","2015-01-13","Standard Class","CC-12685","OFF-AP-10001205","163.44",3,"0","45.7632"
7093,"CA-2015-119480","2015-01-09","2015-01-13","Standard Class","CC-12685","OFF-AR-10004691","42.76",2,"0","11.1176"
7091,"CA-2015-119480","2015-01-09","2015-01-13","Standard Class","CC-12685","OFF-PA-10000474","106.32",3,"0","49.9704"
7094,"CA-2015-119480","2015-01-09","2015-01-13","Standard Class","CC-12685","OFF-PA-10004996","51.55",5,"0","24.2285"
7718,"CA-2015-149636","2015-01-06","2015-01-12","Standard Class","SP-20620","OFF-BI-10002764","1.938",2,"0.7","-1.3566"
7717,"CA-2015-149636","2015-01-06","2015-01-12","Standard Class","SP-20620","OFF-PA-10004041","29.6",5,"0.2","9.25"
7721,"CA-2015-108588","2015-01-05","2015-01-10","Standard Class","BG-11695","OFF-EN-10000461","17.48",2,"0","8.2156"
7720,"CA-2015-108588","2015-01-05","2015-01-10","Standard Class","BG-11695","OFF-AR-10001615","59.52",3,"0","15.4752"
4228,"CA-2015-154970","2015-01-05","2015-01-10","Standard Class","SR-20740","FUR-CH-10003396","61.584",1,"0.2","-6.9282"
8375,"CA-2015-158701","2015-01-05","2015-01-10","Standard Class","JL-15175","OFF-AP-10004859","87.36",6,"0","23.5872"
8376,"CA-2015-158701","2015-01-05","2015-01-10","Standard Class","JL-15175","OFF-BI-10001294","56.16",6,"0.2","17.55"
7722,"CA-2015-108588","2015-01-05","2015-01-10","Standard Class","BG-11695","OFF-BI-10004506","13.168",2,"0.2","4.6088"
5350,"CA-2015-149811","2015-01-04","2015-01-10","Standard Class","CS-12250","OFF-PA-10004082","39.9",5,"0","19.95"
5647,"CA-2015-104241","2015-01-04","2015-01-09","Standard Class","AG-10495","FUR-FU-10001473","192.22",14,"0","69.1992"
5349,"CA-2015-149811","2015-01-04","2015-01-10","Standard Class","CS-12250","OFF-BI-10003676","32.34",3,"0","15.5232"
3901,"CA-2015-121097","2015-01-03","2015-01-08","Standard Class","SF-20965","OFF-PA-10001937","10.368",2,"0.2","3.6288"
5056,"CA-2015-141243","2015-01-03","2015-01-08","Second Class","AH-10465","FUR-BO-10003272","1352.3976",9,"0.32","-437.5404"
5054,"CA-2015-141243","2015-01-03","2015-01-08","Second Class","AH-10465","TEC-AC-10003198","398.4",5,"0.2","84.66"
5055,"CA-2015-141243","2015-01-03","2015-01-08","Second Class","AH-10465","OFF-AR-10001246","7.056",3,"0.2","0.7938"
213,"CA-2015-146262","2015-01-02","2015-01-09","Standard Class","VW-21775","OFF-LA-10004544","23.68",2,"0.2","8.88"
2488,"CA-2015-104514","2015-01-02","2015-01-04","Second Class","CB-12535","OFF-AR-10001473","9.84",3,"0","2.6568"
2487,"CA-2015-104514","2015-01-02","2015-01-04","Second Class","CB-12535","OFF-ST-10001837","85.52",2,"0","22.2352"
214,"CA-2015-146262","2015-01-02","2015-01-09","Standard Class","VW-21775","FUR-BO-10004695","452.45",5,"0.5","-244.323"
215,"CA-2015-146262","2015-01-02","2015-01-09","Standard Class","VW-21775","TEC-PH-10002844","62.982",3,"0.4","-14.6958"
2489,"CA-2015-104514","2015-01-02","2015-01-04","Second Class","CB-12535","OFF-PA-10004285","20.04",3,"0","9.6192"
217,"CA-2015-146262","2015-01-02","2015-01-09","Standard Class","VW-21775","TEC-AC-10000109","89.584",2,"0.2","4.4792"
216,"CA-2015-146262","2015-01-02","2015-01-09","Standard Class","VW-21775","TEC-MA-10000864","1188",9,"0.7","-950.4"
7678,"CA-2014-133592","2014-12-31","2015-01-07","Standard Class","KM-16375","OFF-PA-10003228","195.64",4,"0","91.9508"
2006,"CA-2014-111150","2014-12-31","2015-01-04","Standard Class","RW-19630","OFF-AR-10000034","29.68",7,"0","11.5752"
8603,"US-2014-133949","2014-12-31","2014-12-31","Same Day","JL-15175","TEC-PH-10004908","475.944",7,"0.2","59.493"
2342,"US-2014-143231","2014-12-31","2015-01-03","First Class","GM-14455","FUR-FU-10002501","63.2",5,"0","23.384"
2343,"US-2014-143231","2014-12-31","2015-01-03","First Class","GM-14455","TEC-AC-10000358","113.97",3,"0","27.3528"
1546,"CA-2014-150245","2014-12-31","2015-01-04","Second Class","PC-18745","FUR-BO-10002613","1573.488",7,"0.2","196.686"
4559,"CA-2014-127383","2014-12-31","2015-01-05","Standard Class","CM-11815","OFF-EN-10004773","49.568",2,"0.2","17.9684"
8805,"CA-2014-157644","2014-12-31","2015-01-01","First Class","AH-10030","OFF-LA-10003148","18.9",3,"0","8.694"
8804,"CA-2014-157644","2014-12-31","2015-01-01","First Class","AH-10030","TEC-AC-10003614","34.77",3,"0","11.4741"
2007,"CA-2014-111150","2014-12-31","2015-01-04","Standard Class","RW-19630","TEC-AC-10000290","47.53",7,"0","16.1602"
